CD_REFNIS,CD_SECTOR,TOTAL,TX_DESCR_SECTOR_NL
"11021",11021A091,"9",VELDKANT-VERSPREIDE BEWONING
"11021",11021A19-,"172",HOOFSE HOEK
"11021",11021ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"11022",11022A001,"1444",KALMTHOUT-CENTRUM-OOST
"11022",11022A012,"950",KALMTHOUT-CENTRUM-WEST
"11022",11022A02-,"1038",KIJKUIT-WEST
"11022",11022A032,"1689",BEZEMHEIDE
"11022",11022A080,"150",KALMTHOUT-VERSPR. BEW.-OOST
"11022",11022A091,"25",VOGELENZANG
"11022",11022A10-,"2008",KALMTHOUT-DORP
"11022",11022A11-,"620",HEUVEL
"11022",11022A120,"647",ACHT ZALIGHEDEN
"11022",11022A132,"289",MERBORETUM-NOORD
"11022",11022A181,"62",NATUURRESERVAAT
"11022",11022A19-,"273",DE GREEF
"11022",11022A201,"1069",OUD-HEIDE
"11022",11022A21-,"2043",DENNENDAAL
"11022",11022A22-,"842",GEUZENBAK
"11022",11022A232,"705",NIEUWE WIJK - HEIDE
"11022",11022A28-,"60",WITTE  HOEVESEHEIDE
"11022",11022A2AA,"436",HOLLE KELDER
"11022",11022A2MA,"64",INDUSTRIE
"11022",11022A2PA,"0",SCHIETVELD
"11022",11022A30-,"846",ACHTERBROEK-CENTRUM
"11022",11022A31-,"361",ACHTERBROEK - WUUSTWEZEL
"11022",11022A322,"582",HEIKEN-NOORD
"11022",11022A382,"81",DUFFELAAR
"11022",11022A39-,"266",HANDELAAR
"11022",11022A401,"972",NIEUWMOER-CENTRUM
"11022",11022A412,"366",HEIKANT - MAATJES
"11022",11022A423,"439",ZILVERENHOEK
"11022",11022A48-,"111",MARIJNEVENNEN - MAATJES
"11022",11022A49-,"233",VENETIE
"11022",11022A50-,"105",KRUISSTRAAT
"11022",11022A582,"69",FOKSEMAAT
"11022",11022A591,"9",STOK 1300 M
"11022",11022A682,"121",HEIKEN-ZUID
"11022",11022A692,"43",GROENENDRIES
"11022",11022ZZZZ,"2",NIET TE LOKALISEREN IN EEN SECTOR
"11023",11023A00-,"2661",KAPELLEN-CENTRUM
"11023",11023A01-,"1536",BEUKENHOF
"11023",11023A02-,"1960",ESSENHOUT - ZILVEREN HOEK
"11023",11023A03-,"2511",HOEVENSE BAAN
"11023",11023A04-,"901",BEAULIEU
"11023",11023A050,"991",STARRENHOF
"11023",11023A062,"1114",DENNENBURG
"11023",11023A08-,"240",KAPELLEN VERSPR. BEW.-WEST
"11023",11023A091,"23",MIDDELBEEK
"11023",11023A10-,"1871",PUTTE-CENTRUM
"11023",11023A11-,"411",ERTBRAND
"11023",11023A122,"979",PUTTE-OOST
"11023",11023A133,"370",RIJMAKERSBOS
"11023",11023A191,"202",ERTBRAND - FORT
"11023",11023A200,"1902",KAPELLENBOS-CENTRUM
"11023",11023A212,"471",GOLF
"11023",11023A280,"311",WOLVEBOS
"11023",11023A291,"174",SCHIETVELD
"11023",11023B30-,"1190",ZILVERENHOEK
"11023",11023B31-,"1147",HAZELDONK
"11023",11023B32-,"1634",DE STERRE
"11023",11023B330,"1991",KLEIN HEIKEN
"11023",11023B391,"154",VLOEIENDE
"11023",11023B40-,"1916",HOOGBOOM
"11023",11023B49-,"486",VERLOREN HOEK - BUNGE
"11023",11023ZZZZ,"11",NIET TE LOKALISEREN IN EEN SECTOR
"11024",11024A00-,"3108",KONTICH-CENTRUM
"11024",11024A01-,"2214",BROEKBEEMDEN - NACHTEGAAL
"11024",11024A02-,"2296",LIJSTERBOL - KRUISSCHANSLEI
"11024",11024A03-,"681",TUINWIJK - GROENINGENLEI
"11024",11024A04-,"1752",ALTENA
"11024",11024A05-,"281",BLAUWE STEEN
"11024",11024A072,"28",INDUSTRIETERREIN
"11024",11024A09-,"89",KONTICH - VERSPR. BEW.-NOORD
"11024",11024A10-,"738",BOONWIT
"11024",11024A111,"209",SINT-RITA
"11024",11024A132,"316",PIERSSTRAAT
"11024",11024A142,"4",HOGE AARD
"11024",11024A191,"314",KEIZERSHOEK-RIJKEROOI-VALVEKEN
"11024",11024A1MA,"76",INDUSTRIEZONE - SATENROZEN
"11024",11024A1PA,"378",VUILE PLAS - PANNEBOSSEN
"11024",11024A200,"1910",KONTICH - KAZERNEN
"11024",11024A210,"1271",NIEUW KONTICH
"11024",11024A220,"1542",SCHEIHAGEN
"11024",11024A280,"160",BOUTERSEM - BROEKBOS
"11024",11024A291,"243",BABBELKROON - DUFFELSE HOEK
"11024",11024A30-,"334",VERBRANDE HOEVE
"11024",11024A412,"611",REEP
"11024",11024A423,"715",WILDVELD
"11024",11024A434,"122",TANGHOF
"11024",11024B00-,"894",WAARLOOS-KERN
"11024",11024B012,"455",KERKEVELDEN
"11024",11024B08-,"112",TERBEECK
"11024",11024B091,"241",BEEKBOSHOEK
"11024",11024B190,"158",DE KEIZERENBERG
"11024",11024ZZZZ,"8",NIET TE LOKALISEREN IN EEN SECTOR
"11025",11025A000,"2234",LINT-CENTRUM
"11025",11025A01-,"1969",NIEUW KWARTIER
"11025",11025A02-,"2194",LINTZ-VELD
"11025",11025A042,"1006",MOEDERHOEVE
"11025",11025A053,"610",SCHUURVELD
"11025",11025A08-,"147",BEEKHOEK
"11025",11025A091,"191",ROETAARDSHOEK
"11025",11025A184,"177",LOUWERIJK
"11025",11025A19-,"46",LUITERSHEIDE
"11025",11025ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"11029",11029A00-,"4762",OUDE-GOD
"11029",11029A01-,"1638",TOMMELT
"11029",11029A02-,"2050",HOF VAN RIETH
"11029",11029A041,"308",FORTSTRAAT
"11029",11029A07-,"163",VREDEBAAN
"11029",11029A10-,"2219",MORTSEL - DORP
"11029",11029A11-,"3363",SINT-JOZEF
"11029",11029A12-,"1439",DRABSTRAAT
"11029",11029A13-,"2108",SAVELKOUL
"11029",11029A14-,"963",CANTECROY
"11029",11029A172,"199",HEIRBAAN
"11029",11029A18-,"0",FORT IV
"11029",11029A191,"99",GASTHUISHOEVEN
"11029",11029A201,"2904",LUITHAGEN
"11029",11029A211,"1238",DIESEGHEM
"11029",11029A22-,"290",OOSTERVELD
"11029",11029A232,"129",AGFA-GEVAERT
"11029",11029A242,"1223",TEN DORPE
"11029",11029A27-,"235",VARENTHOF
"11029",11029A282,"74",VLIEGVELD
"11029",11029A301,"732",ZILVERBEEK
"11029",11029A372,"22",SINT-AMEDEUS
"11029",11029ZZZZ,"12",NIET TE LOKALISEREN IN EEN SECTOR
"11030",11030A00-,"3516",NIEL-CENTRUM
"11030",11030A01-,"1571",NIEL - DORP-OOST
"11030",11030A02-,"1271",NIEL - DORP-WEST
"11030",11030A03-,"1493",NIELSE MATEN
"11030",11030A052,"1",NIEL - BIEZERD-WEST
"11030",11030A091,"124",BROEK
"11030",11030A10-,"1981",HELLEGAT - STEENBAKKERIJEN
"11030",11030A17-,"536",POTAARDESTRAAT
"11030",11030ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"11035",11035A000,"1587",RANST-CENTRUN
"11035",11035A01-,"1546",DOGGENHOUT
"11035",11035A022,"741",ZEVENBERGEN
"11035",11035A08-,"614",SCHAPENVONDER
"11035",11035A091,"165",GROT-STREPENHOEVE
"11035",11035A10-,"609",MILLEGEM
"11035",11035A20-,"612",SPRUITERSHOF
"11035",11035A29-,"133",SCHAWIJK
"11035",11035A30-,"258",VERLOREN KOST
"11035",11035A39-,"64",TUSSEN MAAS EN MOOR -HOGE AARD
"11035",11035B00-,"1504",OELEGEM-CENTRUM
"11035",11035B010,"408",SCHRANSHOEVE
"11035",11035B02-,"820",EVERHOEK
"11035",11035B032,"852",LINDBERGHOEVE
"11035",11035B043,"683",KNOD
"11035",11035B080,"79",BOLKERHOEVE
"11035",11035B091,"70",RUNDVOORT - VRIESEL
"11035",11035B19-,"157",HALSE HOEK
"11035",11035B2MA,"180",TER STRATEN
"11035",11035B2PA,"128",VERLOREN VELDEN
"11035",11035C00-,"1022",BROECHEM-CENTRUM
"11035",11035C01-,"1241",VELD - HET LOO
"11035",11035C022,"473",BROOT
"11035",11035C081,"93",NIERLENDERS
"11035",11035C09-,"832",DE BIEST
"11035",11035C19-,"77",MOLLENT
"11035",11035C29-,"123",VREMDERHOEVEN
"11035",11035C39-,"281",MOOR
"11035","11035D001","857",EMBLEM-CENTRUM
"11035","11035D012","312",HOOG -TONGEL -VEN -LEEUWERIK
"11035","11035D082","2",BOLLAAK
"11035",11035D0AA,"412",HET TOREKEN
"11035",11035D0PA,"389",DE HEIDE VELDEN
"11035",11035D10-,"1857",HET ALLIERS
"11035",11035D19-,"62",ALLIERS HEIDE
"11035",11035D29-,"4",BRITSE BASIS
"11035",11035ZZZZ,"2",NIET TE LOKALISEREN IN EEN SECTOR
"11037",1103710PQ,"0",OUDE NETE-ARM
"11037",11037A01-,"630",KLEINE LANDEIGENDOM
"11037",11037A02-,"1327",STEENBERGHOEK
"11037",11037A032,"155",MORENHOEK
"11037",11037A080,"243",STEENBAKKERIJEN
"11037",11037A091,"573",AUTOSNELWEG
"11037",11037A0ON,"1454",RUMST-CENTRUM
"11037",11037A10-,"498",VOSBERG
"11037",11037A19-,"675",LAZERNIJ - HOGE VOSBERG
"11037",11037B00-,"1022",TERHAGEN-KERN
"11037",11037B01-,"873",1 MEI-BUURT
"11037",11037B022,"391",MOLLEVELD
"11037",11037B091,"438",STEENBAKKERIJEN
"11037",11037C000,"1285",REET-CENTRUM
"11037",11037C010,"787",REET-DORP-NOORD
"11037",11037C022,"788",CLEMENSHOEK
"11037",11037C081,"198",REET-VERSPR. BEW.-ZUIDWEST
"11037",11037C090,"511",MORENHOEK - BEURS
"11037",11037C100,"1198",DE VAART
"11037",11037C110,"468",PREDIKHERENHOEVE
"11037",11037C12-,"831",TURKIJE
"11037",11037C180,"146",PIERSTRAAT
"11037",11037C19-,"344",GROTE PAEPENDAELEN
"11037",11037C20-,"304",STATIE
"11037",11037ZZZZ,"7",NIET TE LOKALISEREN IN EEN SECTOR
"11038",11038A000,"2752",SCHELLE-DORP
"11038",11038A010,"2474",MIKMAN
"11038",11038A020,"1522",MAAIENHOEK
"11038",11038A030,"690",LAARHOEK
"11038",11038A04-,"642",BOERENHOEK
"11038",11038A070,"171",LAAR
"11038",11038A090,"126",ZINKVAL - SPELTEN
"11038",11038A1AR,"162",KOEKOEK
"11038",11038A1BR,"19",TULPENAREN
"11038",11038ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"11039",11039A00-,"1270",SCHILDE-DORP
"11039",11039A010,"2156",LINDENHOEK
"11039",11039A02-,"1113",SCHILDE-CENTRUM-TURNHOUTSEBAAN
"11039",11039A03-,"611",DE REST
"11039",11039A04-,"1221",PICARDIE
"11039",11039A081,"688",SCHILDEHOF - SPREEUWENBERG
"11039",11039A09-,"137",HET MOER
"11039",11039A10-,"1267",BERGEN-ZUID
"11039",11039A11-,"707",BERGEN-NOORD
"11039",11039A122,"411",DE LOOCK
"11039",11039A20-,"388",DEN DRIJHOEK-NOORD
"11039",11039A21-,"972",KLEINE WATERSTR.-SCHILDESTRAND
"11039",11039A22-,"1444",STEIJNHOEVEN
"11039",11039A23-,"805",HEIDEMOLEN
"11039",11039A28-,"171",DEN DRIJHOEK-ZUID
"11039",11039A29-,"86",KOUWENBERG
"11039",11039B000,"1495",'S GRAVENWEZEL-CENTRUM
"11039",11039B01-,"1681",HERTEBOS
"11039",11039B02-,"974",HOGE HAAR
"11039",11039B032,"502",ZONNEBOS
"11039",11039B08-,"344",'S GRAVENWEZEL-VERSPR. BEW. ZUID-WEST
"11039",11039B091,"95",OUDAAN - LAGE HAAR
"11039",11039B10-,"901",BELLEMONT
"11039",11039B19-,"485",HOF TER LINDEN - DE ZETTEN
"11039",11039ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"11040",11040A00-,"2518",SCHOTEN-CENTRUM
"11040",11040A01-,"1568",SCHOTEN-CENTRUM-ZUID
"11040",11040A02-,"1500",SCHOTEN-CENTRUM ZUIDWEST
"11040",11040A03-,"2744",BORGEIND
"11040",11040A040,"2118",HEIKANT
"11040",11040A050,"1522",BLOEMENDAAL
"11040",11040A060,"2437",KLEINVELD
"11040",11040A072,"304",BRAAM
"11040",11040A091,"0",GEMEENTELIJK DOMEIN
"11040",11040A0AA,"631",DE LIST
"11040",11040A0PA,"371",VERBINDINGSGEBIED AMERO - VORDENSTEIN
"11040",11040A10-,"2479",DONK
"11040",11040A11-,"1674",SCHOTENHOF
"11040",11040A12-,"538",WETSCHOT
"11040",11040A13-,"902",BERKENRODE
"11040",11040A14-,"1799",KONINGSHOF
"11040",11040A182,"521",PETAPPELTOREN
"11040",11040A191,"36",SEPENBURG
"11040",11040A201,"2045",DEUZELD
"11040",11040A211,"1305",WITHOF
"11040",11040A222,"487",WINKELSTAP
"11040",11040A232,"394",KRUININGEN
"11040",11040A242,"951",VOORSCHOTEN
"11040",11040A253,"1526",BOEKENBORG
"11040",11040A27-,"280",ALBERTKANAAL-NOORD
"11040",11040A291,"208",CALESBERG
"11040",11040A30-,"1309",ELSHOUT
"11040",11040A312,"79",LAARSEBEEK
"11040",11040A322,"340",KROMVEN
"11040",11040A381,"160",BOTERMELK
"11040",11040A391,"495",ZEURT
"11040",11040A40-,"586",HEIDEBAD
"11040",11040A410,"333",SAS 6
"11040",11040A480,"8",ELSHOUTHEIDE
"11040",11040A490,"6",ST.JOBSEBAAN - ZWAN
"11040",11040A50-,"32",KLEINE BAREEL
"11040",11040A67-,"83",ALBERTKANAAL-ZUID
"11040",11040ZZZZ,"2",NIET TE LOKALISEREN IN EEN SECTOR
"11044",1104411PQ,"0",ACHTERHOEK
"11044",11044A001,"2628",STABROEK-CENTRUM-WEST
"11044",11044A010,"201",LASSENHOF - HOOGEIND
"11044",11044A02-,"322",'S HERTOGENDIJK
"11044",11044A032,"2316",STABROEK-CENTRUM-OOST
"11044",11044A042,"1447",HAZEPAD
"11044",11044A0PN,"386",FORT
"11044",11044A10-,"1433",PUTTE - DRIEHOEK
"11044",11044A112,"651",PLANTIJN
"11044",11044A191,"35",RAVENHOF
"11044",11044A21-,"791",GALGEVELD - WATERSTRAAT
"11044",11044B001,"1839",HOEVENEN-CENTRUM
"11044",11044B012,"1061",WITVEN
"11044",11044B022,"4300",KREKELBERG
"11044",11044B091,"156",POLDERS
"11044",11044B100,"507",KREKELBERGSTRAAT - HOGE WEG
"11044",11044B11-,"450",HOGEWEG - 'S HERTOGENDIJK
"11044",11044B19-,"149",ETTENHOVENSE POLDER - VERSPREIDE BEWONING OOST
"11044",11044ZZZZ,"8",NIET TE LOKALISEREN IN EEN SECTOR
"11050",11050A000,"3318",WIJNEGEM-CENTRUM-NOORD
"11050",11050A01-,"1448",WIJNEGEM-CENTRUM-ZUID
"11050",11050A02-,"1293",KOOLSVELD
"11050",11050A03-,"1321",RUGGEVELD
"11050",11050A04-,"852",ZEVENBUNDER
"11050",11050A052,"195",FORT
"11050",11050A073,"32",DEN HOEK
"11050",11050A08-,"2",WIJNEGEM HOF
"11050",11050A091,"29",ERTBRUGGE
"11050",11050A100,"592",STOKERIJ
"11050",11050A110,"493",MOLENHEIDE
"11050",11050A19-,"209",VERBRANDE HOF
"11050",11050A274,"299",DORENBOS
"11050",11050ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"11052",11052A00-,"1588",WOMMELGEM-CENTRUM
"11052",11052A010,"1359",KALLEMENT
"11052",11052A02-,"1832",SPORTCENTRUM - ST.-DAMIAANSTR.
"11052",11052A03-,"630",DOORNAARDSTRAAT
"11052",11052A041,"1568",HERENTALSE BAAN
"11052",11052A052,"831",VERBRANDE  LEI
"11052",11052A072,"193",DOORNBOOM
"11052",11052A08-,"123",KAPELLEVELD
"11052",11052A091,"327",VERBRANDHOF - DE STOMME
"11052",11052A100,"1824",KANDONKLAAR
"11052",11052A110,"576",VOGELZANG
"11052",11052A12-,"168",VAN ASSCHESTRAAT
"11052",11052A180,"280",GULKENRODE - FORT 2 - SCHRANSHOEVE - MOFFENHOEVE
"11052",11052A191,"16",IMMERSEELVELD
"11052",11052A200,"386",TERNESSELEI
"11052",11052A212,"778",TIP
"11052",11052A28-,"95",ROLLEBEEK-OOST
"11052",11052A290,"120",GUDDEGEM
"11052",11052A3MA,"10",SINT- JANS KAPEL
"11052",11052A3PA,"286",BEEMDKANT-DE KEER
"11052",11052ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"11053",11053A000,"1844",WUUSTWEZEL-CENTRUM
"11053",11053A02-,"761",BREKELEN
"11053",11053A03-,"650",MOLENBERGEN
"11053",11053A04-,"241",KRUISWEG
"11053",11053A052,"1224",RIJSVENNEN
"11053",11053A091,"917",STERBOS
"11053",11053A101,"2067",GOOREIND-KERN
"11053",11053A11-,"325",OUD GOOREIND
"11053",11053A122,"1510",GOOREIND - BREDABAAN
"11053",11053A132,"959",GOED KOCH
"11053",11053A1AA,"743",MARTENDIJK
"11053",11053A1BB,"584",KEIENVEN
"11053",11053A1PA,"331",AKKERVEKEN
"11053",11053A1QB,"353",BOSDUIN
"11053",11053A21-,"172",WESTDOORN-KERN
"11053",11053A29-,"382",WESTDOORN-VERSPREIDE BEWONING
"11053",11053A381,"484",WITGOOR
"11053",11053A391,"36",WOLFSHEUVEL
"11053",11053A400,"969",BRAKEN
"11053",11053A480,"94",TEREIK
"11053",11053A49-,"379",HUISHEUVEL - STEERTHEUVEL
"11053",11053A512,"129",KRUISSTRAAT
"11053",11053A591,"406",OUDERSEEL - HEIKEN
"11053",11053A610,"521",DE VLOEIKENS
"11053",11053A622,"394",HOFAKKER
"11053",11053A681,"455",GINHOVEN - C.O. BOSSEN
"11053",11053B000,"2128",LOENHOUT-CENTRUM
"11053",11053B01-,"128",NEERVEN
"11053",11053B022,"396",MOLENAKKER
"11053",11053B033,"536",HENNINGEN
"11053",11053B081,"389",DE DONK - SPAPELHEIDE
"11053",11053B09-,"338",SNEPPEL
"11053",11053B10-,"90",TERBEEK
"11053",11053B18-,"251",POPENDONK
"11053",11053B19-,"155",HERSELING - VORSSINGERS
"11053",11053ZZZZ,"5",NIET TE LOKALISEREN IN EEN SECTOR
"11054",1105410PQ,"0",KLEINE BEEK
"11054",11054A00-,"1491",ZANDHOVEN-CENTRUM
"11054",11054A01-,"561",SCHALIENHOF
"11054",11054A02-,"514",ZANDHOVEN UITBREIDING-ZUID
"11054",11054A0AA,"484",BOGAEREVELDEN
"11054",11054A0BA,"611",DE STEVENS
"11054",11054A0CB,"348",DRIEHOEKSTRAAT
"11054",11054A0PA,"372",HOFEINDE
"11054",11054A0QB,"83",DONK
"11054",11054A19-,"508",HOOIDONK
"11054",11054B00-,"790",PULDERBOS-CENTRUM
"11054",11054B01-,"467",MOLENHEIDE
"11054",11054B022,"811",VIESENBOS
"11054",11054B08-,"182",DE ROOSTEN - DRAAIBOOM
"11054",11054B091,"547",GROTE EN KLEINE HEIDE
"11054",11054C00-,"1146",PULLE-CENTRUM
"11054",11054C01-,"539",ZANDHEIDE - KEULSE BAAN
"11054",11054C081,"339",MENKHOEVEN - VROEGEINDE
"11054",11054C0AA,"186",SLANGENBOS
"11054",11054C0PA,"130",KRABBELS
"11054",11054C112,"427",MENKHOEVEN-OOST
"11054",11054C19-,"74",NEDERVIERSEL
"11054",11054D00-,"680",VIERSEL-DORP
"11054",11054D08-,"191",VEN
"11054",11054D0AA,"181",HERENTALSEBAAN
"11054",11054D0PA,"192",DE BERGEN
"11054",11054D19-,"77",VIERSELDIJK
"11054",11054E00-,"491",MASSENHOVEN-DORP
"11054",11054E01-,"91",WATERSCHAP
"11054","11054E022","285",TULPENLAAN
"11054",11054E08-,"206",LAMMERENBERG
"11054","11054E091","108",HOF VAN MASSENHOVEN
"11054",11054ZZZZ,"12",NIET TE LOKALISEREN IN EEN SECTOR
"11055",11055A000,"1822",ZOERSEL-CENTRUM
"11055",11055A02-,"959",KREKELENBERG-VOORNE-MEERHEIDE
"11055",11055A03-,"429",HET GELEG
"11055",11055A091,"591",ZOERSELHOF
"11055",11055A0BP,"860",KIEVIT
"11055",11055A0PN,"508",EINHOVEN
"11055",11055A10-,"1158",SINT-ANTONIUS-KERN
"11055",11055A11-,"1375",SINT-ANTONIUS - KLINIEK
"11055",11055A142,"648",JUKSCHOT
"11055",11055A152,"1408",DE KNOD
"11055",11055A181,"273",KWIKAARD
"11055",11055A191,"47",DE WELVAART
"11055",11055A213,"1615",RISSCHOT
"11055",11055A224,"1228",ZOERSELHOEK
"11055",11055A235,"787",SCHRIEKHEIDE
"11055",11055A242,"221",SCHRIEKBOS
"11055",11055A293,"157",ZOERSELBOS
"11055",11055A313,"280",KAPELLENHOF
"11055",11055B000,"1160",HALLE-CENTRUM
"11055",11055B010,"508",LIEFKENSHOEK
"11055",11055B02-,"255",DRIESHEIDE
"11055",11055B030,"836",KATTENBERG
"11055",11055B080,"400",MOLENEINDE
"11055",11055B090,"244",HOOIDONKEINDE
"11055",11055B110,"1732",DE PLOEG
"11055",11055B120,"2637",HEIDEHOEVEN
"11055",11055ZZZZ,"4",NIET TE LOKALISEREN IN EEN SECTOR
"11056",11056A00-,"1708",ZWIJNDRECHT-CENTRUM
"11056",11056A01-,"1693",ZWIJNDRECHT-CENTRUM-OOST
"11056",11056A02-,"753",OUDE MOLENKOUTER
"11056",11056A03-,"480",H.GEESTHOEK
"11056",11056A04-,"507",KAPELLENKOUTER
"11056",11056A05-,"579",MOLENSTRAAT
"11056",11056A081,"60",VLIET
"11056",11056A091,"403",ZWIJNDRECHT - VERSPR. BEW. - WEST EN ZUIDWEST
"11056",11056A1MJ,"0",INDUSTRIEGEBIED
"11056",11056A210,"1415",LAARKOUTER
"11056",11056A220,"2168",HEIKEN
"11056",11056A312,"634",NEERBROEK
"11056",11056A412,"1253",VROMENHOVE
"11056",11056B00-,"3048",BURCHT-DORP
"11056",11056B01-,"1977",KRABBENHOEK
"11056",11056B02-,"1507",KRUIBEEKSE STEENWEG
"11056",11056B032,"291",'T HOEKSEN
"11056",11056B053,"407",BOSKOUTER
"11056",11056B072,"23",NEUZENBERG
"11056",11056B081,"0",SCHELDE
"11056",11056B091,"146",FORT VAN KRUIBEKE - SLIJKHOEK
"11056",11056B17-,"134",HEIDAM
"11056",11056B273,"75",OEVERKANT
"11056",11056ZZZZ,"2",NIET TE LOKALISEREN IN EEN SECTOR
"11057",1105711PQ,"0",ZALFENSE HEIDE
"11057",11057A00-,"1078",WESTMALLE-CENTRUM
"11057",11057A010,"1758",WESTMALLE - DORPSKOM-OOST
"11057",11057A02-,"1069",KRUISPUNT
"11057",11057A03-,"931",RUSTHUIS ZUSTERS
"11057",11057A042,"304",GROOTAKKER
"11057",11057A091,"276",SCHUUROVEN
"11057",11057A10-,"935",SCHERPENBERG
"11057",11057A110,"992",MOSTHEUVEL
"11057",11057A132,"183",FABRIEK MINTJENS
"11057",11057A191,"276",NOOITRUST
"11057",11057A3MW,"65",INDUSTRIE WEST
"11057",11057A3PW,"362",SCHEPERSDIJK
"11057",11057B00-,"1408",OOSTMALLE-CENTRUM
"11057",11057B02-,"651",HAARD - MEIR
"11057",11057B04-,"945",HOOGSTRAATSEBAAN
"11057",11057B0MA,"27",INDUSTRIE OOST
"11057",11057B0PA,"720",RANDGEBIED OOSTMALLE
"11057",11057B1PN,"38",BLOMMERSCHOT - SALPHEN
"11057",11057B212,"329",HOGE WARANDE
"11057",11057B22-,"638",SINT-LENAARTSE BAAN - DE DAAD
"11057",11057B233,"977",OOSTMALLE VERKAVELING NOORD
"11057",11057B314,"764",KWAADLINDE
"11057",11057B32-,"481",MOLENEIDE
"11057",11057B335,"410",VOGELZANG - HAARD II
"11057",11057ZZZZ,"3",NIET TE LOKALISEREN IN EEN SECTOR
"12002",12002A001,"1106",BERLAAR - CENTRUM
"12002",12002A012,"1830",BERLAAR - CENTRUM-ZUID
"12002",12002A023,"1535",PLAS
"12002",12002A0AB,"451",ELZENHOEK
"12002",12002A0PB,"777",ALFLAAR - PLASLOOP
"12002",12002A19-,"168",GESTEL
"12002",12002A200,"1249",HEIKANT
"12002",12002A21-,"522",MELKOUWEN
"12002",12002A29-,"608",GANGELBERG
"12002",12002A300,"2229",MOLENHOEK-KERN
"12002",12002A3MA,"129",HELLEGAT
"12002",12002A3PA,"1106",BRANDESTRAAT - SCHAARBROEK
"12002",12002ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"12005",12005A000,"1904",BONHEIDEN-CENTRUM
"12005",12005A01-,"1489",VAGEVUUR - IMELDAKLINIEK
"12005",12005A02-,"1187",OTTERSKOEK - DORSTVELD
"12005",12005A032,"640",VENNEBOSSEN - CARDIJN
"12005",12005A081,"190",BERENTRODE
"12005",12005A091,"420",VIJVERSTEEN
"12005",12005A100,"1909",PUTSE STEENWEG - SINT-LUDWINA
"12005",12005A11-,"364",DIEDONKEN
"12005",12005A122,"314",BEFFERVELDEN
"12005",12005A183,"8",MECHELS BROEK
"12005",12005A190,"939",ZELLAER-GROOTHOEVE
"12005",12005B00-,"986",RIJMENAM-CENTRUM
"12005",12005B01-,"1312",HEIDE
"12005",12005B022,"134",KLOOSTERSTRAAT
"12005",12005B0PN,"317",HOLLAKEN - CASSENBROEK
"12005",12005B18-,"949",HARENT
"12005",12005B191,"91",PEULIS-VERSPREIDE BEWONING
"12005",12005B202,"847",MART
"12005",12005B291,"490",WUINES
"12005",12005B39-,"683",DOORNLAAR
"12005",12005ZZZZ,"4",NIET TE LOKALISEREN IN EEN SECTOR
"12007",12007A001,"3692",BORNEM-CENTRUM
"12007",12007A01-,"1275",HOUTENMOLEN
"12007",12007A021,"2214",GROTE HEIDE(ST.BERNARDUSABDIJ)
"12007",12007A032,"462",RIJKENHOEK - DRIES
"12007",12007A043,"489",OVER STATION
"12007",12007A052,"534",DOREGEM
"12007",12007A073,"594",INDUSTRIEPARK
"12007",12007A081,"523",BORNEM-VERSPREIDE BEWONING
"12007",12007A09-,"594",SCHELDEPOLDERS
"12007",12007A100,"1183",BRANST
"12007",12007A112,"527",KRAAIHOEVE
"12007",12007A122,"1325",BRANDHEIDE
"12007",12007A183,"35",KRAAIENBROEKEN(BORNEM)
"12007",12007A191,"261",LUIPEGEM
"12007",12007B00-,"1285",HINGENE-CENTRUM
"12007",12007B012,"708",T ZAND - WATERINGEN
"12007",12007B081,"305",HINGENE-VERSPREIDE BEWONING
"12007",12007B09-,"441",POLDERS
"12007",12007B100,"1590",WINTHAM
"12007",12007B20-,"421",EIKEVLIET-KERN
"12007",12007B29-,"48",EIKEVLIET-VERSPREIDE BEWONING
"12007",12007B3MA,"40",KLEYN MECHELEN VELD - LODDERHEYDE
"12007",12007B3PA,"190",BRANDERVELD EN SCHOONAERDEN
"12007",12007C00-,"1194",MARIEKERKE-CENTRUM
"12007",12007C01-,"709",HEIKANT
"12007",12007C082,"31",MEERS
"12007",12007C091,"292",KRAAIENBROEKEN(MARIEKERKE)
"12007",12007D00-,"145",WEERT-KERN
"12007",12007D09-,"317",SCHELDEPOLDERS
"12007",12007ZZZZ,"4",NIET TE LOKALISEREN IN EEN SECTOR
"12009",12009A000,"2388",DUFFEL-CENTRUM-WEST
"12009",12009A012,"1176",BEUNT
"12009",12009A023,"1220",VELEPLAS
"12009",12009A031,"451",TER ELST
"12009",12009A041,"336",SPORTCENTRUM-WEST
"12009",12009A054,"502",RECHTSTRAAT
"12009",12009A072,"160",INDUSTRIE
"12009",12009A084,"0",ANTWERPSE WATERWERKEN
"12009",12009A0MA,"243",ROETAARDVELDEN
"12009",12009A0PA,"871",DUFFELSE BOSSEN
"12009",12009A10-,"847",MIJLSTRAAT - KERN
