,CD_REFNIS,CD_SECTOR,TOTAL,TX_DESCR_SECTOR_NL,ZONENUMMER
19896,92140,92140F111,582,GLACERIES-CENTRE,4016.0
19897,92140,92140F172,0,MOUSTIER ZONE INDUSTRIELLE,4016.0
19898,92140,92140F190,203,BOIS FROIDMONT - CLAIRS CHENES,4016.0
19899,92140,92140F20-,239,FROIDMONT-CENTRE,4016.0
19900,92140,92140F29-,51,FROIDMONT - HABITATIONS DISP.,4016.0
19901,92140,92140G00-,584,MORNIMONT-CENTRE,4016.0
19902,92140,92140G07-,88,MORNIMONT ZONE INDUSTRIELLE,4016.0
19903,92140,92140G100,345,LE RABOT - LONGWE-CENTRE,4016.0
19904,92140,92140G190,92,BOIS - HABITATIONS DISPERSEES,4016.0
19905,92140,92140H00-,1285,HAM-SUR-SAMBRE-CENTRE,4017.0
19906,92140,92140H01-,495,PRAULE,4017.0
19907,92140,92140H021,789,TROU DE FERAL,4017.0
19908,92140,92140H03-,193,LES BOULIS,4017.0
19909,92140,92140H042,434,PRISE DU BATY,4017.0
19910,92140,92140H08-,221,CAMPAGNE D'EN HAUT-GRAND BOIS,4017.0
19911,92140,92140H090,22,SAMBRE (VALLEE DE LA ),4017.0
19912,92140,92140ZZZZ,1,NIET TE LOKALISEREN IN EEN SECTOR,
19913,92141,92141A00-,995,EMINES-CENTRE,4018.0
19914,92141,92141A012,393,TRIEU DES FRENES,4018.0
19915,92141,92141A091,268,EMINES-HABITATIONS DISPERSEES,4018.0
19916,92141,92141B00-,1167,RHISNES-CENTRE,4019.0
19917,92141,92141B010,450,LIVOT,4019.0
19918,92141,92141B02-,253,LIESSE,4019.0
19919,92141,92141B091,116,RHISNES-HABITATIONS DISPERSEES,4019.0
19920,92141,92141C000,562,BOVESSE-CENTRE,4019.0
19921,92141,92141C012,129,LA HOULETTE - LES FERMES,4019.0
19922,92141,92141C091,150,BOVESSE-HABITATIONS DISPERSEES,4019.0
19923,92141,92141C113,43,MARETTE,4019.0
19924,92141,92141D00-,574,SAINT-DENIS-CENTRE,4020.0
19925,92141,92141D012,317,LE TRI,4020.0
19926,92141,92141D023,107,LES TROIS BONNIERS,4020.0
19927,92141,92141D08-,77,SAINT-DENIS-STATION,4020.0
19928,92141,92141D091,280,SAINT-DENIS-HABITATIONS DISP.,4020.0
19929,92141,92141E001,809,MEUX-CENTRE VILLAGE,4021.0
19930,92141,92141E012,431,ALVAUX,4021.0
19931,92141,92141E023,302,BAWTIA,4021.0
19932,92141,92141E09-,710,MEUX - HABITATIONS DISPERSEES,4021.0
19933,92141,92141F00-,232,VILLERS-LEZ-HEEST-CENTRE,4022.0
19934,92141,92141F09-,205,VILLERS-LEZ-HEEST - HAB. DISP.,4022.0
19935,92141,92141G00-,491,WARISOULX-CENTRE,4022.0
19936,92141,92141G01-,161,RESPAILLE,4022.0
19937,92141,92141G09-,114,WARISOULX - HABITATIONS DISP.,4022.0
19938,92141,92141ZZZZ,1,NIET TE LOKALISEREN IN EEN SECTOR,
19939,92142,92142A00-,591,GEMBLOUX-CENTRE,4023.0
19940,92142,92142A01-,1675,MANUFACTURE - LA VOTE,4023.0
19941,92142,92142A021,1143,LEON NAMECHE,4023.0
19942,92142,92142A03-,1179,COQUELET,4023.0
19943,92142,92142A042,30,MOULIN DE L'ESCAILLE,4023.0
19944,92142,92142A07-,1092,GARE SUCRERIE,4024.0
19945,92142,92142A091,273,ENEE-ANC.MOULIN-AGASSE-HAB.DI.,4024.0
19946,92142,92142A100,1357,SAUVENIERE-CENTRE,4023.0
19947,92142,92142A110,185,LA QUEUE-TERRE,4023.0
19948,92142,92142A170,283,PARC INDUSTRIEL,4024.0
19949,92142,92142A180,80,MOULIN MICHAUX,4023.0
19950,92142,92142A190,136,BAUDECET - CONINSART,4024.0
19951,92142,92142A20-,871,LONZEE-CENTRE,4023.0
19952,92142,92142A210,291,TRY-ANSQUET,4023.0
19953,92142,92142A220,589,BOIS HENRI,4023.0
19954,92142,92142A29-,166,ARGENTON,4023.0
19955,92142,92142A30-,464,GRAND MANIL-CENTRE,4023.0
19956,92142,92142A310,321,ROCHETTE,4023.0
19957,92142,92142A320,585,MALPLAQUEE - MOHA,4024.0
19958,92142,92142A332,434,CHATEAU DE LA TOUR,4023.0
19959,92142,92142A391,55,GRAND MANIL-HABITATIONS DISP.,4024.0
19960,92142,92142A40-,1170,ERNAGE-CENTRE,4024.0
19961,92142,92142A49-,114,ERNAGE-HABITATIONS DISPERSEES,4024.0
19962,92142,92142A51-,1018,LE BRUTIA - CHAPELLE DIEU,4023.0
19963,92142,92142A520,1054,LE BATI DE FLEURUS,4023.0
19964,92142,92142A592,873,A TOUS VENTS,4023.0
19965,92142,92142A611,594,L'AGASSE - FRANCOIS BOVESSE,4024.0
19966,92142,92142A622,302,LA MARCELLE,4024.0
19967,92142,92142A632,731,BUISSON ST. GUIBERT,4024.0
19968,92142,92142A693,4,PARC DE LATHUY,4024.0
19969,92142,92142B00-,1323,GRAND-LEEZ-CENTRE,4025.0
19970,92142,92142B01-,200,TARAVISEE,4025.0
19971,92142,92142B022,215,ETANG,4025.0
19972,92142,92142B082,0,LEEZ AUTOROUTE,4025.0
19973,92142,92142B091,115,GRAND-LEEZ - HABITATIONS DISP.,4025.0
19974,92142,92142B10-,480,PETIT-LEEZ-CENTRE,4025.0
19975,92142,92142B19-,9,PETIT-LEEZ - HABITATIONS DISP.,4025.0
19976,92142,92142C000,728,BEUZET-CENTRE,4026.0
19977,92142,92142C010,212,LA BOURGOGNE,4026.0
19978,92142,92142C090,57,BEUZET-HABITATIONS DISPERSEES,4026.0
19979,92142,92142C10-,165,FEROOZ,4026.0
19980,92142,92142C112,144,BAULOI-CENTRE,4026.0
19981,92142,92142C191,44,BAULOI - PRE DU ROMBU,4026.0
19982,92142,92142D00-,430,ISNES-SAUVAGE,4026.0
19983,92142,92142D01-,195,ISNES-LES DAMES,4026.0
19984,92142,92142D09-,299,ISNES-HABITATIONS DISPERSEES,4026.0
19985,92142,92142E00-,320,BOSSIERE-CENTRE,4026.0
19986,92142,92142E08-,73,VICHENET - HAUTE BISE,4026.0
19987,92142,92142E09-,225,BOSSIERE - HABITATIONS DISP.,4026.0
19988,92142,92142E10-,95,GOLZINNE-CENTRE,4026.0
19989,92142,92142E112,220,RAMONERIE,4026.0
19990,92142,92142E191,95,GOLZINNE - HABITATIONS DISP.,4026.0
19991,92142,92142F00-,450,MAZY-CENTRE,4027.0
19992,92142,92142F01-,323,MAZY-CENTRE-OUEST,4027.0
19993,92142,92142F02-,189,MAZY-CENTRE-NORD,4027.0
19994,92142,92142F09-,189,MAZY - HABITATIONS DISPERSEES,4027.0
19995,92142,92142G00-,248,BOTHEY-CENTRE,4027.0
19996,92142,92142G09-,181,BOTHEY-HABITATIONS DISPERSEES,4027.0
19997,92142,92142H00-,808,CORROY-LE-CHATEAU-CENTRE,4027.0
19998,92142,92142H012,286,BRUYNEHES,4027.0
19999,92142,92142H091,252,CORROY-LE-CHATEAU - HAB. DISP.,4027.0
20000,92142,92142ZZZZ,9,NIET TE LOKALISEREN IN EEN SECTOR,
20001,93010,93010A000,708,CERFONTAINE-CENTRE,4098.0
20002,93010,93010A010,598,AU DELA DE L'EAU,4098.0
20003,93010,93010A020,148,MOMPLAISIR,4098.0
20004,93010,93010A032,41,MALCAMPE,4098.0
20005,93010,93010A043,135,VERT PWERI,4098.0
20006,93010,93010A064,40,LES ROCHES -LES VAUX,4098.0
20007,93010,93010A091,166,CERFONTAINE-HABITATIONS DISP.,4098.0
20008,93010,93010A162,180,DOMAINE DE REVLEUMONT,4098.0
20009,93010,93010A191,0,BOIS DE CERFONTAINE,4098.0
20010,93010,93010A265,0,LES FRENES,4098.0
20011,93010,93010B00-,192,SOUMOY-CENTRE,4098.0
20012,93010,93010B09-,9,SOUMOY-HABITATIONS DISPERSEES,4098.0
20013,93010,93010C000,417,SILENRIEUX-CENTRE,4098.0
20014,93010,93010C012,88,PISSELOTTE - BATTEFER,4098.0
20015,93010,93010C081,149,VALENTINOISE - BIERLEE,4098.0
20016,93010,93010C09-,301,FALEMPRISE - NAZARETH,4098.0
20017,93010,93010D00-,282,DAUSSOIS-CENTRE,4098.0
20018,93010,93010D01-,107,LE TRIEU,4098.0
20019,93010,93010D09-,174,DAUSSOIS - HABITATIONS DISP.,4098.0
20020,93010,93010E000,258,VILLERS-DEUX-EGLISES-CENTRE,4098.0
20021,93010,93010E090,162,VILLERS-DEUX-EGLISES-HAB.DISP.,4098.0
20022,93010,93010F00-,562,SENZEILLE-CENTRE,4098.0
20023,93010,93010F012,106,LA CHAPELOTTE,4098.0
20024,93010,93010F091,172,CAMPAGNE DE SENZEILLE,4098.0
20025,93010,93010F19-,3,BOIS DE SENZEILLE,4098.0
20026,93010,93010ZZZZ,0,NIET TE LOKALISEREN IN EEN SECTOR,
20027,93014,93014A00-,514,COUVIN-CENTRE,4098.0
20028,93014,93014A01-,600,GRAND RUE,4098.0
20029,93014,93014A02-,588,ROUTE DE PETIGNY,4098.0
20030,93014,93014A03-,530,SAINTE-BARBE,4098.0
20031,93014,93014A040,659,LES HAYETTES,4098.0
20032,93014,93014A052,654,LA FOULERIE,4098.0
20033,93014,93014A063,124,FOND DE L'EAU,4098.0
20034,93014,93014A07-,100,ZONING INDUSTRIEL,4098.0
20035,93014,93014A080,22,COUVIN-HABITATIONS DISP.-NORD,4098.0
20036,93014,93014A091,177,COUVIN-HABITATIONS DISP.-SUD,4098.0
20037,93014,93014A19-,20,BOIS DE COUVIN,4098.0
20038,93014,93014A29-,3,REGNIESSART - FRANCHE FORET,4098.0
20039,93014,93014B00-,515,PETIGNY-CENTRE,4098.0
20040,93014,93014B012,99,LES MONTS,4098.0
20041,93014,93014B063,119,LES ROCHES,4098.0
20042,93014,93014B091,284,PETIGNY-HABITATIONS DISPERSEES,4098.0
20043,93014,93014B102,39,LA PLATINERIE,4098.0
20044,93014,93014B191,6,BOIS DE PETIGNY,4098.0
20045,93014,93014C00-,112,BRULY-CENTRE,4098.0
20046,93014,93014C012,75,MOULIN MANTEAU,4098.0
20047,93014,93014C08-,107,TRI PACHAUX - LA TAUMINERIE,4098.0
20048,93014,93014C091,96,MOULIN MANTEAU-CENSES-SEVERIN- BRISE-LA FORGE DU PRINCE,4098.0
20049,93014,93014D00-,96,PETITE-CHAPELLE-CENTRE,4098.0
20050,93014,93014D012,62,VERTE PLACE,4098.0
20051,93014,93014D091,44,PETITE-CHAPELLE - HAB. DISP.,4098.0
20052,93014,93014E00-,393,CUL-DES-SARTS-CENTRE,4098.0
20053,93014,93014E012,243,MONUMENT - CITE,4098.0
20054,93014,93014E022,64,LES RIEZES,4098.0
20055,93014,93014E081,265,GUE DES BAGNIAUX,4098.0
20056,93014,93014E091,35,LES PLAINS,4098.0
20057,93014,93014E19-,110,GRANDE TAILLE - BOIS DE CROY,4098.0
20058,93014,93014F062,265,LA FORESTIERE,4098.0
20059,93014,93014F091,209,BRULY-DE-PESCHE,4098.0
20060,93014,93014G00-,279,PRESGAUX-CENTRE,4098.0
20061,93014,93014G012,136,LES TRIEUX,4098.0
20062,93014,93014G023,71,FRAICHE FONTAINE,4098.0
20063,93014,93014G034,79,LA NAILLE,4098.0
20064,93014,93014G091,23,PRESGAUX - HABITATIONS DISP.,4098.0
20065,93014,93014G19-,0,BOIS DE PRESGAUX,4098.0
20066,93014,93014H000,475,GONRIEUX-CENTRE,4098.0
20067,93014,93014H091,62,GONRIEUX - HABITATIONS DISP.,4098.0
20068,93014,93014H19-,0,BOIS DE GONRIEUX,4098.0
20069,93014,93014H212,54,LA BARRIERE,4098.0
20070,93014,93014J00-,312,PESCHE-CENTRE,4098.0
20071,93014,93014J01-,151,RUE GRANDE,4098.0
20072,93014,93014J022,124,RUES DE BOUSSU ET DE DAILLY,4098.0
20073,93014,93014J081,87,LISSIEUX-HUBERT CHENE - TRI PERE LECLERCQ,4098.0
20074,93014,93014J09-,245,FOND DE L'EAU,4098.0
20075,93014,93014K00-,280,DAILLY-CENTRE,4098.0
20076,93014,93014K09-,33,DAILLY-HABITATIONS DISPERSEES,4098.0
20077,93014,93014L00-,268,AUBLAIN-CENTRE,4098.0
20078,93014,93014L09-,81,AUBLAIN-HABITATIONS DISPERSEES,4098.0
20079,93014,93014L19-,34,BOIS D'AUBLAIN,4098.0
20080,93014,93014M00-,172,BOUSSU-EN-FAGNE-CENTRE,4098.0
20081,93014,93014M09-,118,FAGNE DE BOUSSU,4098.0
20082,93014,93014M102,98,GERONSART - CULOT DU BOIS,4098.0
20083,93014,93014M191,121,GERONSART - HABITATIONS DISP.,4098.0
20084,93014,93014N00-,518,FRASNES-CENTRE,4098.0
20085,93014,93014N01-,180,LE CAMP,4098.0
20086,93014,93014N022,77,ST JOSEPH,4098.0
20087,93014,93014N073,5,LE LION,4098.0
20088,93014,93014N091,316,FRASNES-HABITATIONS DISPERSEES,4098.0
20089,93014,93014N19-,129,GERONSARTS,4098.0
20090,93014,93014P00-,470,MARIEMBOURG-CENTRE,4098.0
20091,93014,93014P010,426,MARIEMBOURG-CENTRE OUEST,4098.0
20092,93014,93014P02-,179,MARIEMBOURG - STATION,4098.0
20093,93014,93014P03-,155,GRAND ROUTE,4098.0
20094,93014,93014P04-,249,HERDAL,4098.0
20095,93014,93014P052,165,DRY CINSE CATHERINE,4098.0
20096,93014,93014P062,108,MARIEMBOURG LES CAMPINGS,4098.0
20097,93014,93014P073,20,MARIEMBOURG PARC INDUSTRIEL,4098.0
20098,93014,93014P081,15,MARIEMBOURG-CHAMPS,4098.0
20099,93014,93014P091,62,TERRE DU ROI,4098.0
20100,93014,93014P114,194,LES AUBEPINES,4098.0
20101,93014,93014ZZZZ,0,NIET TE LOKALISEREN IN EEN SECTOR,
20102,93018,93018A000,233,DOISCHE-CENTRE,4098.0
20103,93018,93018A01-,281,DOISCHE-CENTRE NORD,4098.0
20104,93018,93018A060,2,IMMOVACANCES,4098.0
20105,93018,93018A080,71,FAGNE DE DOISCHE,4098.0
20106,93018,93018A09-,10,HAUTE CAMPAGNE (DOISCHE),4098.0
20107,93018,93018B00-,110,VAUCELLES-CENTRE,4098.0
20108,93018,93018B09-,49,VAUCELLES - HABITATIONS DISP.,4098.0
20109,93018,93018C000,67,NIVERLEE-CENTRE,4098.0
20110,93018,93018C09-,7,TRI LEVAUX - DEVANT LE MONT,4098.0
20111,93018,93018D000,195,MATAGNE-LA-PETITE-CENTRE,4098.0
20112,93018,93018D062,2,FONTAINE DU ROI,4098.0
20113,93018,93018D08-,25,FAGNE DE MATAGNE-LA-PETITE,4098.0
20114,93018,93018D091,84,HAUTE CAMPAGNE (MATAGNE-LA-PT),4098.0
20115,93018,93018E00-,275,MATAGNE-LA-GRANDE-CENTRE,4098.0
20116,93018,93018E012,5,LA CONTURELLE,4098.0
20117,93018,93018E081,20,HAUTE CAMPAGNE (MATAGNE-LA-GR),4098.0
20118,93018,93018E09-,10,FAGNE DE MATAGNE-LA-GRANDE,4098.0
20119,93018,93018F000,265,ROMEREE-CENTRE,4098.0
20120,93018,93018F090,73,HAUTE CAMPAGNE (ROMEREE),4098.0
20121,93018,93018F19-,4,FAGNE DE ROMEREE,4098.0
20122,93018,93018G00-,334,GIMNEE-CENTRE,4098.0
20123,93018,93018G010,123,LA CHAPELLE,4098.0
20124,93018,93018G08-,25,FAGNE DE GIMNEE,4098.0
20125,93018,93018G090,8,HAUTE CAMPAGNE (GIMNEE),4098.0
20126,93018,93018H00-,190,VODELEE-CENTRE,4098.0
20127,93018,93018H09-,61,VODELEE-HABITATIONS DISPERSEES,4098.0
20128,93018,93018J00-,85,SOULME-CENTRE,4098.0
20129,93018,93018J08-,41,LA CHAMPELLE,4098.0
20130,93018,93018J09-,18,SOULME-HABITATIONS DISPERSEES,4098.0
20131,93018,93018K00-,190,GOCHENEE-CENTRE,4098.0
20132,93018,93018K012,45,ORIEMONT,4098.0
20133,93018,93018K091,53,GOCHENEE - HABITATIONS DISP.,4098.0
20134,93018,93018ZZZZ,1,NIET TE LOKALISEREN IN EEN SECTOR,
20135,93022,93022A001,1264,FLORENNES-CENTRE,4098.0
20136,93022,93022A01-,797,LES HOUILLERES - NOTRE DAME DE FOY -  ROUTE DE PHILIPPEVILLE,4098.0
20137,93022,93022A02-,103,ROUTE METTET,4098.0
20138,93022,93022A032,290,CHAPELLE ST PIERRE,4098.0
20139,93022,93022A043,330,LA SAULT-ABBAYE,4098.0
20140,93022,93022A082,41,LA VALETTE - PLATINERIE,4098.0
20141,93022,93022A091,97,RICHA - BOIS DE LA VILLE,4098.0
20142,93022,93022A10-,190,CHAUMONT,4098.0
20143,93022,93022A19-,81,BOIS JOLY,4098.0
20144,93022,93022A20-,268,LES PAVILLONS,4098.0
20145,93022,93022A212,201,EUROPE,4098.0
20146,93022,93022A291,10,CAMPAGNE DE PAVILLONS,4098.0
20147,93022,93022A39-,79,AERODROME,
20148,93022,93022B00-,195,CORENNE-CENTRE,4098.0
20149,93022,93022B09-,73,CORENNE - HABITATIONS DISP.,4098.0
20150,93022,93022B19-,0,AERODROME,
20151,93022,93022C00-,579,FLAVION-CENTRE,4098.0
20152,93022,93022C09-,57,LES BRIS-LE CHARNOI-SPINETTE,4098.0
20153,93022,93022C19-,59,BIERT,4098.0
20154,93022,93022D00-,444,MORVILLE-CENTRE,4098.0
20155,93022,93022D062,128,PARC DE BOIS DU ROI,4098.0
20156,93022,93022D08-,64,CAMPAGNE DE MORVILLE,4098.0
20157,93022,93022D091,20,BOIS DE MORVILLE,4098.0
20158,93022,93022E000,564,ROSEE-CENTRE,4098.0
20159,93022,93022E090,67,ROSEE-HABITATIONS DISPERSEES,4098.0
20160,93022,93022E19-,30,AERODROME,
20161,93022,93022F000,277,HEMPTINNE-CENTRE,4098.0
20162,93022,93022F09-,20,HEMPTINNE - HABITATIONS DISP.,4098.0
20163,93022,93022G000,450,SAINT-AUBIN-CENTRE,4098.0
20164,93022,93022G01-,128,SAINT-AUBIN-CENTRE SUD,4098.0
20165,93022,93022G09-,114,SAINT-AUBIN-HABITATIONS DISP.,4098.0
20166,93022,93022G112,99,MALADRIE,4098.0
20167,93022,93022G191,42,PONT DU SANSOIR,4098.0
20168,93022,93022H00-,434,MORIALME-CENTRE,4098.0
20169,93022,93022H01-,264,CROIX MEURICE,4098.0
20170,93022,93022H02-,359,STATION - FORT JACO (RUE),4098.0
20171,93022,93022H032,117,BENNE BRULEE,4098.0
20172,93022,93022H091,168,MORIALME - HABITATIONS DISP.,4098.0
20173,93022,93022H113,201,LES BRUYERES,4098.0
20174,93022,93022H212,42,MINIERES,4098.0
20175,93022,93022H291,10,CAMPAGNE D'ORET,4098.0
20176,93022,93022J00-,220,THY-LE-BAUDUIN-CENTRE,4098.0
20177,93022,93022J01-,98,THY-LE-BAUDUIN-CENTRE NORD,4098.0
20178,93022,93022J09-,114,THY-LE-BAUDUIN - HAB. DISP.,4098.0
20179,93022,93022K00-,714,HANZINELLE-CENTRE,4098.0
20180,93022,93022K09-,202,HANZINELLE - HABITATIONS DISP.,4098.0
20181,93022,93022K11-,164,DONVEAU,4098.0
20182,93022,93022L00-,609,HANZINNE-CENTRE,4098.0
20183,93022,93022L012,75,LE MATIGNON,4098.0
20184,93022,93022L09-,226,HANZINNE - HAB. DISP.- EST,4098.0
20185,93022,93022L191,76,HANZINNE - HAB. DISP.- OUEST,4098.0
20186,93022,93022ZZZZ,2,NIET TE LOKALISEREN IN EEN SECTOR,
20187,93056,93056A00-,857,PHILIPPEVILLE-CENTRE,4098.0
20188,93056,93056A01-,393,GENDARMERIE,4098.0
20189,93056,93056A02-,208,NOUVEAU LYCEE,4098.0
20190,93056,93056A030,530,CITE TERRIENNE ET PRESLE,4098.0
20191,93056,93056A042,140,GARE - 4 BRAS - ABATTOIR,4098.0
20192,93056,93056A052,91,LES BARAQUES,4098.0
20193,93056,93056A081,90,ECHERENNES,4098.0
20194,93056,93056A091,343,VACHEFONTAIN - LES MACHENEES,4098.0
20195,93056,93056B00-,96,VODECEE-CENTRE,4098.0
20196,93056,93056B09-,73,VODECEE-HABITATIONS DISPERSEES,4098.0
20197,93056,93056C00-,461,VILLERS-LE-GAMBON-CENTRE,4098.0
20198,93056,93056C062,32,CLAIR-BOIS,4098.0
20199,93056,93056C091,90,VILLERS-LE-GAMBON - HAB. DISP.,4098.0
20200,93056,93056C19-,65,WEZ CHARNOIS,4098.0
20201,93056,93056D000,262,FRANCHIMONT-CENTRE,4098.0
20202,93056,93056D062,0,MONACO (CAMPING),4098.0
20203,93056,93056D091,106,FRANCHIMONT-HABITATIONS DISP.,4098.0
20204,93056,93056E000,296,SURICE-CENTRE,4098.0
20205,93056,93056E090,49,SURICE-HABIATIONS DISPERSEES,4098.0
20206,93056,93056E10-,79,LAUTEN-CENTRE,4098.0
20207,93056,93056E19-,66,LAUTEN - CAMPAGNE,4098.0
20208,93056,93056E29-,0,FRANCHIMONT - ENCLAVE,4098.0
20209,93056,93056F00-,73,OMEZEE-CENTRE,4098.0
20210,93056,93056F09-,3,OMEZEE-HABITATIONS DISPERSEES,4098.0
20211,93056,93056G00-,390,ROMEDENNE-CENTRE,4098.0
20212,93056,93056G01-,101,BRIQUETERIE,4098.0
20213,93056,93056G062,0,LE MOULIN (CAMPING),4098.0
20214,93056,93056G081,87,ROMEDENNE - CHEMIN DE FER NORD,4098.0
20215,93056,93056G090,28,ROMEDENNE - CHEMIN DE FER SUD,4098.0
20216,93056,93056G19-,4,HEPNIMONT,4098.0
20217,93056,93056H00-,152,MERLEMONT-CENTRE,4098.0
20218,93056,93056H09-,185,MERLEMONT - HABITATIONS DISP.,4098.0
20219,93056,93056H19-,3,RINVAUX (BOIS DE),4098.0
20220,93056,93056H29-,0,MERLEMONT - ENCLAVE,4098.0
20221,93056,93056J00-,123,SART-EN-FAGNE-CENTRE,4098.0
20222,93056,93056J062,74,MALPLAQUEE - GRAND MONT,4098.0
20223,93056,93056J091,48,SART-EN-FAGNE - HAB. DISP.,4098.0
20224,93056,93056K00-,109,VILLERS-EN-FAGNE-CENTRE,4098.0
20225,93056,93056K012,97,PETITE SUISSE,4098.0
20226,93056,93056K091,20,VILLERS-EN-FAGNE - HAB. DISP.,4098.0
20227,93056,93056L00-,138,FAGNOLLE-CENTRE,4098.0
20228,93056,93056L08-,17,FRANC-BOIS,4098.0
20229,93056,93056L09-,37,FAGNE DE FAGNOLLE,4098.0
20230,93056,93056L19-,0,BOIS DUMONT,4098.0
20231,93056,93056M00-,82,ROLY-CENTRE,4098.0
20232,93056,93056M012,45,LA BOWE,4098.0
20233,93056,93056M063,0,ETANG D'ARCHE,4098.0
20234,93056,93056M091,110,ROLY - HABITATIONS DISPERSEES,4098.0
20235,93056,93056M164,516,BOIS DE ROLY,4098.0
20236,93056,93056N000,192,SAUTOUR-CENTRE,4098.0
20237,93056,93056N062,150,GUEULE DU LOUP,4098.0
20238,93056,93056N091,119,SAUTOUR-HABITATIONS DISPERSEES,4098.0
20239,93056,93056P00-,45,SAMART-CENTRE,4098.0
20240,93056,93056P09-,94,SAMART-HABITATIONS DISPERSEES,4098.0
20241,93056,93056R000,425,NEUVILLE-CENTRE,4098.0
20242,93056,93056R01-,110,SEPRE - STATION ELECTRIQUE,4098.0
20243,93056,93056R062,228,LES VALISETTES,4098.0
20244,93056,93056R090,153,NEUVILLE-CHAMPS,4098.0
20245,93056,93056R163,360,NEUVILLE-LA-FORET,4098.0
20246,93056,93056R191,85,NEUVILLE-BOIS,4098.0
20247,93056,93056S000,103,JAMIOLLE-CENTRE,4098.0
20248,93056,93056S090,94,JAMIOLLE - HABITATIONS DISP.,4098.0
20249,93056,93056T00-,195,JAMAGNE-CENTRE,4098.0
20250,93056,93056T09-,121,JAMAGNE-HABITATIONS DISPERSEES,4098.0
20251,93056,93056ZZZZ,1,NIET TE LOKALISEREN IN EEN SECTOR,
20252,93088,93088A00-,476,WALCOURT-CENTRE,4098.0
20253,93088,93088A01-,321,LA TOFFETTE,4098.0
20254,93088,93088A021,497,WALCOURT-GARE,4098.0
20255,93088,93088A032,124,JARDINET,4098.0
20256,93088,93088A043,197,PETONS,4098.0
20257,93088,93088A054,177,FENDERIE - MALADRERIE,4098.0
20258,93088,93088A072,62,MARBRERIE,4098.0
20259,93088,93088A085,29,L'ABBAYE,4098.0
20260,93088,93088A091,41,BAILEU - EST,4098.0
20261,93088,93088A113,28,PUMONT - FORGE,4098.0
20262,93088,93088A293,116,GERLIMPONT,4098.0
20263,93088,93088B000,265,TOMBOIS,4098.0
20264,93088,93088B01-,179,PRY-CENTRE,4098.0
20265,93088,93088B090,80,PRY - HABITATIONS DISPERSEES,4098.0
20266,93088,93088C00-,139,FONTENELLE-CENTRE,4098.0
20267,93088,93088C09-,29,FONTENELLE - HABITATIONS DISP.,4098.0
20268,93088,93088D00-,199,CASTILLON-CENTRE,4098.0
20269,93088,93088D09-,71,CASTILLON - HABITATIONS DISP.,4098.0
20270,93088,93088D10-,88,MERTENNE-CENTRE,4098.0
20271,93088,93088D19-,42,MERTENNE - HABITATIONS DISP.,4098.0
20272,93088,93088E000,456,CLERMONT-CENTRE,4098.0
20273,93088,93088E012,80,BUVERNIAT,4098.0
20274,93088,93088E081,77,LA FOLIE - LE PACHIS,4098.0
20275,93088,93088E091,61,LA CARRIERE - VISCOURT,4098.0
20276,93088,93088E112,105,TEIGNIES,4098.0
20277,93088,93088F00-,213,ROGNEE-CENTRE,4098.0
20278,93088,93088F09-,90,ROGNEE-HABITATIONS DISPERSEES,4098.0
20279,93088,93088G00-,239,BERZEE-CENTRE,4098.0
20280,93088,93088G01-,191,BERZEE-STATION,4098.0
20281,93088,93088G02-,221,BERZEE-CENTRE SUD,4098.0
20282,93088,93088G03-,115,TRIEUX DES SARTS,4098.0
20283,93088,93088G09-,104,BERZEE-HABITATIONS DISPERSEES,4098.0
20284,93088,93088H000,845,THY-LE-CHATEAU-CENTRE,4098.0
20285,93088,93088H01-,173,FOURNEAU,4098.0
20286,93088,93088H02-,573,JETTE-FAULX-GNOLIS-VERSAILLE,4098.0
20287,93088,93088H091,287,THY-LE-CHATEAU - HABIT. DISP.,4098.0
20288,93088,93088H110,48,EAU D'HEURE - FAYAT,4098.0
20289,93088,93088H122,182,HAIES DE BERZEE & RUE DE NAMUR,4098.0
20290,93088,93088H213,225,BACONVAL (THY),4098.0
20291,93088,93088J000,484,GOURDINNE-CENTRE,4098.0
20292,93088,93088J09-,134,GOURDINNE - CHAMPS,4098.0
20293,93088,93088J112,268,BACONVAL (GOURDINNE),4098.0
20294,93088,93088J191,73,BOIS DE BACONVAL,4098.0
20295,93088,93088K000,420,SOMZEE-CENTRE,4098.0
20296,93088,93088K01-,772,LES GRANDS CHAMPS,4098.0
20297,93088,93088K020,371,SAINTE-BARBE,4098.0
20298,93088,93088K09-,98,SOMZEE-HABITATIONS DISPERSEES,4098.0
20299,93088,93088L000,317,TARCIENNE-CENTRE,4098.0
20300,93088,93088L010,314,AHEREE,4098.0
20301,93088,93088L020,452,LA PAVE,4098.0
20302,93088,93088L090,390,TARCIENNE - HABITATIONS DISP.,4098.0
20303,93088,93088L110,753,LUMSONRY-CENTRE,4098.0
20304,93088,93088L190,15,LUMSONRY - HABITATIONS DISP.,4098.0
20305,93088,93088M00-,284,LANEFFE-CENTRE,4098.0
20306,93088,93088M01-,270,PAR DELA L'EAU,4098.0
20307,93088,93088M022,366,LOTISSEMENT COMMUM. ET ST ELOI,4098.0
20308,93088,93088M033,406,LES MOUX,4098.0
20309,93088,93088M044,385,TIRMONT,4098.0
20310,93088,93088M091,302,LANEFFE-HABITATIONS DISPERSEES,4098.0
20311,93088,93088N00-,281,CHASTRES-CENTRE,4098.0
